trade_date,raw_pca,residual_pca,raw_blpx,residual_blpx
2016-09-05,0.29484118479927374,0.2530720169527099,0.33661035264583744,0.2825561354326373
2016-09-07,0.3144149045346254,0.3144149045346254,0.4785119264232148,0.4885331185996172
2016-09-08,0.39808109706155126,0.38215785317908924,0.46973569453263053,0.48565893841509256
2016-09-09,0.5085755029524219,0.4785119264232148,0.20919238668240017,0.25929834756441217
2016-09-12,0.5223546421949753,0.546154973613931,0.5674500069887861,0.6000188815620939
2016-09-13,0.2523739113506226,0.23516659921308014,0.14626215316911081,0.2064877456505094
2016-09-14,0.23675066516750679,0.2655615926746637,0.16910761797679055,0.19165530037369596
2016-09-15,-0.04317447263973584,-0.022857073750448386,0.033015773195092114,0.010158699444643727
2016-09-16,-0.042461983686565466,-0.042461983686565466,0.010615495921641366,0.018577117862872392
2016-09-20,0.40460563412224704,0.40961623021044824,0.2630562946305631,0.2580456985423619
2016-09-21,0.32004910981875534,0.3175966262186116,0.3458001876202644,0.3776824744221327
2016-09-23,0.2820356140165277,0.27467816321609656,0.09196813500538946,0.12998163080761713
2016-09-26,0.3027528311610596,0.40946079624241666,0.24319489716216264,0.2729738641616111
2016-09-27,0.10810843442640035,0.09090936531310939,0.2678140761926736,0.2506150070793826
2016-09-28,0.47485984273821885,0.45803919435784596,0.5589630846400832,0.5783715250789749
2016-09-29,0.6112927227605466,0.6388510012456532,0.6225665639589993,0.6588933855984581
2016-09-30,0.7034899365415781,0.6933312370969344,0.711108961125061,0.7212676605697046
2016-10-03,0.5887226933130506,0.6055433416934234,0.3804054326022788,0.36487868025116543
2016-10-04,0.3304625073862563,0.31073340246767384,0.5783093879259484,0.57091097358148
2016-10-05,0.0570763534156096,0.0570763534156096,-0.07196583691533384,-0.08685532041505808
2016-10-06,0.7125328632649114,0.7223609027582205,0.8083562483246755,0.8034422285780207
2016-10-07,-0.1985264466629899,-0.1985264466629899,-0.15633957674710455,-0.1389685126640929
2016-10-11,0.06388510012456533,0.06889569621276653,0.018789735330754505,-0.011273841198452704
2016-10-12,0.3170045271685657,0.3364129676074575,0.19408440438891778,0.21090505276929064
2016-10-13,0.46709646656266207,0.5188523077330403,0.4127528333337651,0.45674529832858646
2016-10-14,0.022857073750448386,0.022857073750448386,0.0,0.01269837430580466
2016-10-17,0.32088621525634403,0.14621025130631807,0.23419518129596076,0.19537830041817722
2016-10-18,0.4541292467415894,0.43675818265857774,0.5707635341560959,0.5707635341560959
2016-10-19,-0.052611258926112625,-0.052611258926112625,0.04008476870560962,0.012526490220503006
2016-10-20,0.4659854362027118,0.46473278718066147,0.4985543107760196,0.45721689304835966
2016-10-21,0.3325317981605081,0.34245812049365754,0.1389685126640929,0.16626589908025405
2016-10-24,0.21266505096722993,0.21540911614100064,0.11936683505902582,0.11936683505902582
2016-10-25,0.3300502175772207,0.3126791534942091,0.1811553825799783,0.19356328549641513
2016-10-26,0.29840271189355977,0.2885381594342685,0.29223736660650274,0.3119664715250852
2016-10-27,0.6223639900737964,0.5913104853715695,0.2975960867296739,0.35582140804634926
2016-10-28,0.3292294383288449,0.3637553719363642,0.6880525340355634,0.6831202578059179
2016-10-31,0.3682788124827883,0.4008476870560962,0.40210033607814644,0.3820579517253416
2016-11-01,0.30984033306163367,0.33015773195092113,0.5307920459826347,0.49015724820405987
2016-11-02,0.8039215686274511,0.8039215686274511,0.6764705882352942,0.7034313725490197
2016-11-04,0.3004292410176056,0.2636419870154498,0.24402211821430006,0.2575107780150905
2016-11-07,0.7668084002357984,0.7717715614023731,0.764326819652511,0.764326819652511
2016-11-08,-0.006860162934426772,-0.039788945019675274,-0.20306082285903243,-0.18796846440329354
2016-11-09,0.6495098039215687,0.6495098039215687,0.6862745098039217,0.6740196078431374
2016-11-10,0.6303214681549929,0.6228767264051308,0.6278398875717056,0.6154319846552686
2016-11-11,0.57091097358148,0.5499487996054861,0.616534528705702,0.6276321502224046
2016-11-14,0.05392156862745098,0.07352941176470588,0.12009803921568628,0.09803921568627452
2016-11-15,0.25980392156862747,0.2573529411764706,0.4093137254901961,0.45833333333333337
2016-11-16,0.4541292467415894,0.511205600157199,0.43923976324186514,0.4293134409087156
2016-11-17,0.010158699444643727,0.01269837430580466,0.19555496430939176,0.23618976208796663
2016-11-18,0.5196078431372549,0.5343137254901961,0.29411764705882354,0.2622549019607843
2016-11-21,-0.09313725490196079,-0.14460784313725492,-0.058823529411764705,-0.06862745098039216
2016-11-22,0.44668450499172724,0.48142663315775047,0.44420292440843984,0.44916608557501464
2016-11-24,0.140049562779655,0.05651122708652746,0.3439813822658193,0.3316963328991829
2016-11-28,0.5799764972092891,0.5599341128564843,0.3181728516007763,0.3682788124827883
2016-11-29,0.23619478425652043,0.2998877597863686,-0.03980810970615513,0.018577117862872392
2016-11-30,0.15385799616381715,0.16626589908025405,0.07692899808190858,0.029778966999448483
2016-12-01,0.2035561388119287,0.19374620441135382,0.515021556030181,0.4757818184278815
2016-12-02,0.3439813822658193,0.3292393230258556,0.3710084908724194,0.35380942175912844
2016-12-05,0.45454682656554696,0.44471878707223783,0.40294961922567407,0.4054066290990013
2016-12-06,0.5141897969405554,0.5684448354666573,0.44390486066810547,0.4845961395626818
2016-12-07,0.4570038364388742,0.4840309450454743,0.4152346685923104,0.4471757969455651
2016-12-08,0.3194112835325465,0.4152346685923104,0.6511076164317294,0.6633926657983658
2016-12-09,0.22303921568627455,0.21078431372549022,0.41421568627450983,0.4387254901960785
2016-12-12,0.590686274509804,0.5392156862745099,0.556372549019608,0.5710784313725491
2016-12-13,0.482843137254902,0.482843137254902,0.482843137254902,0.46813725490196084
2016-12-14,0.28921568627450983,0.28921568627450983,0.34313725490196084,0.32843137254901966
2016-12-15,-0.003678725400215579,0.02084611060122161,-0.024524836001437192,-0.015941143400934173
2016-12-16,0.3319015345985295,0.3319015345985295,0.4614541782150559,0.4762601946283732
2016-12-19,0.6887254901960785,0.7377450980392158,0.6911764705882353,0.7230392156862746
2016-12-20,-0.05159720733987289,-0.022113088859945527,0.022113088859945527,0.054054217213200174
2016-12-21,0.011097621516702636,0.018496035861171062,0.02219524303340527,0.02219524303340527
2016-12-22,0.11547946404638221,0.0761673060731457,-0.019656078986618246,-0.02948411847992737
2016-12-26,0.44852941176470595,0.44852941176470595,0.627450980392157,0.627450980392157
2016-12-28,0.4615739884914515,0.4789450525744631,0.32260547582735855,0.31764231466078385
2016-12-29,0.21813725490196081,0.21813725490196081,0.30147058823529416,0.37254901960784315
2016-12-30,0.03006357652920721,0.022547682396905407,0.18915000232959536,0.13779139242553307
2017-01-04,0.6977908040249478,0.6977908040249478,0.7444739916181661,0.7567590409848025
2017-01-05,0.4342766020752904,0.4541292467415894,0.5658003729895212,0.558355631239659
2017-01-06,0.5806898564892454,0.5707635341560959,0.6725083380708783,0.6898794021538899
2017-01-10,0.1545064668090543,0.15941143400934174,0.16186391760948546,0.12752914720747338
2017-01-11,0.5608372118229464,0.5608372118229464,0.41442395740899135,0.4566108273248768
2017-01-12,0.39066456985903764,0.420148688338965,0.44963280681889234,0.4275197179589469
2017-01-13,0.3670261634607381,0.34823642812998357,0.22547682396905408,0.2517824534321104
2017-01-16,0.34742128166023234,0.34742128166023234,0.37968182924296817,0.36479234574324393
2017-01-18,0.040465979402371365,0.030656045001796486,0.006131209000359298,-0.12630290540740155
2017-01-19,0.19666589646189717,0.19666589646189717,0.19416059841779656,0.19165530037369596
2017-01-20,0.18539626486474803,0.18539626486474803,0.20317398889287455,0.22095171292100105
2017-01-23,0.02481580583287374,0.02481580583287374,0.04963161166574748,0.06452109516547172
2017-01-24,0.0027440651737707087,0.02606861915082173,0.16464391042624252,0.20854895320657385
2017-01-25,0.5331711425120199,0.5454561918786562,0.5184290832720562,0.5184290832720562
2017-01-26,0.28501314530596455,0.2506150070793826,0.3267823131525283,0.34152437239249206
2017-01-27,0.2655615926746637,0.2655615926746637,0.2605509965864625,0.2605509965864625
2017-01-30,0.297141958755829,0.3479354559790476,0.44444310070316306,0.42666537667503657
2017-01-31,0.3911099286187835,0.3911099286187835,0.4698398493147724,0.4241257018138756
2017-02-01,0.5693142528741588,0.5719020449326777,0.5059133474404457,0.5253217878793375
2017-02-02,0.34152437239249206,0.3218682934058738,0.5208860931453836,0.5012300141587652
2017-02-03,0.14742059239963687,0.18427574049954606,0.05651122708652746,0.03194112835325465
2017-02-06,0.6120616415397845,0.6120616415397845,0.5307920459826347,0.5739665186223706
2017-02-07,-0.2229254143544687,-0.24946415415857212,-0.23884865823693077,-0.23884865823693077
2017-02-08,0.804803330199379,0.8125667063749358,0.7763376175556711,0.7724559294678928
2017-02-09,0.037154235725744784,0.037154235725744784,0.23884865823693077,0.24681028017816178
2017-02-10,0.7653685524727336,0.7653685524727336,0.7641159034506833,0.7566000093183815
2017-02-13,0.13968211736385125,0.13968211736385125,0.21587236319867922,0.24634846153261036
2017-02-14,0.5110808009965226,0.5098281519744723,0.3820579517253416,0.4008476870560962
2017-02-15,-0.21266505096722993,-0.18659643181640817,-0.08781008556066268,-0.07271772710492377
2017-02-16,-0.08211277808042029,-0.042576996041699414,-0.15206070014892648,-0.12621038112360897
2017-02-17,0.4876175733428989,0.4799985487594161,0.2539674861160932,0.2565071609772541
2017-02-20,0.5135860990406232,0.5323758343713777,0.4722486813129633,0.4722486813129633
2017-02-22,0.5012792778240495,0.5062424389906243,0.41938711857556615,0.44172134382515255
2017-02-23,0.45721689304835966,0.5436496755698305,0.49730166175396934,0.49730166175396934
2017-02-24,0.7287438129301398,0.7472398487913108,0.7990287492025898,0.7694350918247161
2017-02-27,0.33721649501976136,0.33721649501976136,0.37645623262206085,0.4071122776238574
2017-02-28,0.5131401874951225,0.4925596986918422,0.371820831045931,0.41984197158691844
2017-03-01,0.5369668521426725,0.5563752925815643,0.5085011394989646,0.5149706196452618
2017-03-02,0.5110580536520744,0.5184290832720562,0.5921393794718747,0.56019825111862
2017-03-03,0.48978576762166753,0.48978576762166753,0.5787238481872389,0.5699553050328867
2017-03-06,0.22823316231528937,0.21230991843282732,0.31050325570800996,0.31846487764924103
2017-03-07,-0.2043482964915963,-0.2043482964915963,-0.05838522756902751,-0.05838522756902751
2017-03-08,0.27057218876286493,0.24677185734390922,0.4847751715334663,0.47475397935706387
2017-03-09,0.29888998275893336,0.2820693343785605,0.2445463495300364,0.2277257011496635
2017-03-10,0.41938711857556615,0.41938711857556615,0.3499028622435197,0.3697555069098187
2017-03-13,0.5599674098665821,0.5466980399645304,0.48565893841509256,0.48565893841509256
2017-03-14,0.21208787787476147,0.19729104918582463,0.23798232808040096,0.23798232808040096
2017-03-15,-0.15657856484421015,-0.14330919494215846,-0.16188631280503085,-0.16188631280503085
2017-03-16,0.09275702709084516,0.09275702709084516,0.17030798416679765,0.1505400931474372
2017-03-17,0.7263470102920264,0.7263470102920264,0.8685688025170386,0.8685688025170386
2017-03-21,0.5459477283232222,0.5459477283232222,0.511205600157199,0.5211319224903485
2017-03-22,0.6117954584584929,0.6117954584584929,0.6191664880784747,0.7076188435182569
2017-03-23,0.31491968278395555,0.32253870736743834,0.3555544805625305,0.3555544805625305
2017-03-24,0.8177422904919736,0.8371507309308653,0.8203300825504924,0.7957460579945628
2017-03-27,0.5257126962603129,0.5257126962603129,0.5028556225098645,0.5028556225098645
2017-03-28,0.5822532131667534,0.5796654211082344,0.5447302283182293,0.549905812435267
2017-03-29,0.024584024555929587,0.047874153082599714,0.09445441013593998,0.13068349895520465
2017-03-30,-0.29186722213772,-0.29186722213772,-0.26931953974081463,-0.3006357652920721
2017-03-31,0.2004238435280481,0.1929079493957463,0.11399106100657735,0.07515894132301802
2017-04-03,0.16507886597546056,0.1676185408366215,0.1371424425026903,0.16253919111429962
2017-04-04,0.5931372549019609,0.5931372549019609,0.5098039215686275,0.5098039215686275
2017-04-05,0.5848410052252723,0.5796654211082344,0.6094250297812018,0.6120128218397207
2017-04-06,0.5682819535728086,0.5682819535728086,0.697324143903752,0.6675451769043035
2017-04-07,0.16130273791367927,0.10670796508135708,0.11911586799779393,0.07444741749862122
2017-04-10,0.44668450499172724,0.43675818265857774,0.5037608584073369,0.5260950836569231
2017-04-11,-0.015092358455738896,-0.015092358455738896,0.05350927088852882,0.0329287820852485
2017-04-12,0.09144337860967193,0.06889569621276653,0.13904404144758334,0.11023311394042645
2017-04-13,0.5073228539303717,0.5073228539303717,0.5148387480626735,0.47350133033501357
2017-04-14,-0.011273841198452704,-0.011273841198452704,-0.06137980208046472,-0.04760066283791142
2017-04-18,0.34935192790005204,0.3195923192270846,0.3118289430515279,0.35193971995857093
2017-04-19,0.41663452142154345,0.45027581818228923,-0.0038816880877783557,0.05693142528741588
2017-04-20,-0.10609947439927504,-0.11386285057483175,-0.19925998850595558,-0.21349284482780959
2017-04-21,-0.5570452302754538,-0.5570452302754538,-0.5254884807770906,-0.5282325459508613
2017-04-24,-0.07014834523481683,-0.07014834523481683,-0.10772781589632585,-0.10396986883017494
2017-04-25,0.027558278485106613,0.07390629230096772,0.2054344396162493,0.21670828081470198
2017-04-26,0.2104450357044505,0.2104450357044505,0.14530728655783484,0.14530728655783484
2017-04-27,0.42158602695271474,0.41142732750807093,0.1752375654201043,0.1752375654201043
2017-04-28,-0.18641254815670985,-0.18641254815670985,-0.16633735066291036,-0.2064877456505094
2017-05-01,0.15385799616381715,0.20100802724627725,0.17619222141340352,0.19604486607970253
2017-05-02,-0.007352941176470588,-0.007352941176470588,-0.03921568627450981,-0.022058823529411766
2017-05-08,0.09558823529411767,0.11274509803921569,0.07107843137254903,0.07107843137254903
2017-05-09,0.3637553719363642,0.3637553719363642,0.21702015410440711,0.21948629221922994
2017-05-10,0.31516073407749645,0.31516073407749645,0.25063963891202473,0.25063963891202473
2017-05-11,0.2311104123656448,0.2311104123656448,0.30476098333931184,0.2946022838946681
2017-05-12,0.43216391260735365,0.43216391260735365,0.39583709096789493,0.39583709096789493
2017-05-15,-0.022058823529411766,-0.022058823529411766,0.05392156862745098,0.029411764705882353
2017-05-16,0.33501337874379544,0.3697555069098187,0.3101975729109217,0.3201238952440712
2017-05-17,-0.3403164313955649,-0.3403164313955649,-0.24380878667144945,-0.26158651069957595
2017-05-18,0.3095003334102624,0.27127519263050887,0.48706227767750454,0.50062603730903
2017-05-19,0.3045680571806168,0.2749743998027431,0.2392153971378124,0.22811777562110977
2017-05-22,0.34417634378301415,0.34417634378301415,0.34547023981227365,0.3506458239293115
2017-05-23,-0.18067677744419572,-0.18067677744419572,-0.26958122348816504,-0.229430828500566
2017-05-24,0.44768802612377034,0.4360429618604353,0.38169932863153827,0.3597030961341276
2017-05-25,-0.2906145731156697,-0.2906145731156697,-0.32944669279922906,-0.32944669279922906
2017-05-26,0.0480211405409874,0.10427447660328693,0.0054881303475414174,0.08232195521312126
2017-05-29,0.5866648929281753,0.5866648929281753,0.5409507454272785,0.5485697700107612
2017-05-31,0.0803007899751981,0.0803007899751981,0.192148318869224,0.192148318869224
2017-06-01,0.44963280681889234,0.44963280681889234,0.4520898166922197,0.43980476732558327
2017-06-02,0.08578431372549021,0.08578431372549021,0.10784313725490197,0.12009803921568628
2017-06-05,0.22811777562110977,0.22811777562110977,0.2466138114822808,0.23305005185075536
2017-06-06,0.21333268833751828,0.1676185408366215,0.22603106264332296,0.22603106264332296
2017-06-07,-0.14817951938361826,-0.13308716092787937,-0.12759903058033795,-0.1166227698852551
2017-06-08,-0.24415640619775145,-0.24415640619775145,-0.1326936990205171,-0.14861694290297914
2017-06-09,0.5486602716580317,0.5699553050328867,0.43592185967350455,0.5123334500185729
2017-06-12,0.5765061934835315,0.5638078191777268,0.38603057889646164,0.37333220459065697
2017-06-13,0.05459477283232222,0.05459477283232222,0.05459477283232222,0.07941057866519596
2017-06-14,-0.33438812153170305,-0.33438812153170305,-0.3396958694925237,-0.3396958694925237
2017-06-15,0.28952293417234626,0.28952293417234626,0.3606338302848523,0.3657131800071742
2017-06-16,0.0634918715290233,0.0634918715290233,0.07619024583482796,0.05333317208437957
2017-06-19,0.5085755029524219,0.5436496755698305,0.5611867618785347,0.6150506698266975
2017-06-20,0.5970533992185293,0.58722535972522,0.6167094782051475,0.5995104090918565
2017-06-21,0.49354371468781844,0.49354371468781844,0.4446904028278567,0.4872804695775669
2017-06-22,-0.26914743926359985,-0.26914743926359985,0.13989584413701234,0.15662252115339426
2017-06-23,-0.33919771938147464,-0.36554317331401637,-0.28650681151639124,-0.2568681758422818
2017-06-26,0.3276180570897602,0.3453957811178867,0.3326974068120821,0.37079252972949606
2017-06-27,0.1902027163011394,0.2044355726229934,0.19279050835965833,0.19279050835965833
2017-06-28,0.20597118841285203,0.2605659612451742,0.20100802724627725,0.22334225249586362
2017-06-29,0.44768802612377034,0.44768802612377034,0.45415750627006757,0.4761537387674783
2017-06-30,0.5198493441508747,0.5198493441508747,0.33570993790948056,0.3595102693284362
2017-07-03,0.3276180570897602,0.33015773195092113,0.4241257018138756,0.4241257018138756
2017-07-04,0.31695427365921924,0.30958324403923737,0.23095892809276442,0.2285019182194371
2017-07-06,-0.025810968206313675,-0.025810968206313675,0.02867885356257075,-0.014339426781285376
2017-07-07,0.16507886597546056,0.1599995162531387,0.15492016653081683,0.08126959555714981
2017-07-10,0.3674664723096843,0.34547023981227365,0.38169932863153827,0.38169932863153827
2017-07-11,0.03970528933259798,0.01240790291643687,-0.0471500310824601,0.007444741749862121
2017-07-12,-0.04963161166574748,-0.04963161166574748,-0.014889483499724241,-0.014889483499724241
2017-07-13,-0.14476146708617313,-0.17015821569778244,-0.1828565900035871,-0.15492016653081683
2017-07-14,0.13034309575410866,0.13034309575410866,0.05899740123607023,0.05899740123607023
2017-07-18,0.03555544805625305,0.03555544805625305,0.0,-0.005079349722321863
2017-07-19,-0.07892765778482656,-0.1099811624870534,-0.0323474007314863,0.010351168234075616
2017-07-20,0.6401036502677036,0.6401036502677036,0.662651332664609,0.662651332664609
2017-07-21,-0.23365008722680572,-0.21333268833751828,-0.24380878667144945,-0.24634846153261036
2017-07-24,0.24126911181028854,0.2641261855607369,0.30730065820047275,0.30730065820047275
2017-07-25,0.5732367797686339,0.5732367797686339,0.5971216455923269,0.613044889474789
2017-07-26,0.4619208824456243,0.44251244200673256,0.44251244200673256,0.44251244200673256
2017-07-27,0.17036026699884088,0.18664470428549476,0.17036026699884088,0.18413940624139416
2017-07-28,0.0028678853562570748,0.0028678853562570748,0.2753169942006792,0.32693893061330653
2017-07-31,0.2793642347277025,0.2793642347277025,0.36825285486833514,0.3453957811178867
2017-08-01,0.22857073750448387,0.22857073750448387,0.13206309278036846,0.19047561458706988
2017-08-02,0.2666658604218978,0.2565071609772541,0.2488881363937713,0.24634846153261036
2017-08-03,-0.07515894132301802,-0.07515894132301802,-0.12401225318297976,-0.12401225318297976
2017-08-04,0.15783377677833788,0.14906523362398577,0.19416059841779656,0.18038145917524326
2017-08-07,0.09987859365032373,0.09987859365032373,0.023428312090816677,0.034525933607519314
2017-08-08,-0.020317398889287453,0.0025396748611609316,0.05333317208437957,0.01523804916696559
2017-08-09,-0.6247600158455892,-0.6247600158455892,-0.5536491197330832,-0.5561887945942441
2017-08-10,-0.21761766639364805,-0.21761766639364805,-0.14861694290297914,-0.11942432911846539
2017-08-11,,,,
2017-08-14,-0.1389685126640929,-0.12904219033094344,-0.03722370874931061,-0.03722370874931061
2017-08-15,0.3128234298098608,0.3128234298098608,0.4116097760656063,0.4116097760656063
2017-08-16,-0.10948370410722706,-0.10948370410722706,-0.16574616316232985,-0.16574616316232985
2017-08-17,0.7138921007303819,0.6979688568479199,0.6900072349066888,0.6820456129654578
2017-08-18,0.4020160544925545,0.40946079624241666,0.34742128166023234,0.34742128166023234
2017-08-21,-0.2794815423200416,-0.3105350470222685,-0.31312283908078736,-0.30147777481745225
2017-08-22,-0.17562017112132536,-0.17562017112132536,-0.3800530265672431,-0.3855411569147845
2017-08-23,0.36825285486833514,0.37841155431297885,0.2946022838946681,0.297141958755829
2017-08-24,-0.027370926026806765,-0.08515399208339883,-0.08059217107893102,-0.05474185205361353
2017-08-25,-0.06586363483135431,-0.11855454269643775,-0.036224999157244864,-0.05927727134821888
2017-08-28,0.0,0.01940844043889178,-0.04140467293630246,-0.0750459696970482
2017-08-29,0.10611175818151176,0.10611175818151176,0.0803007899751981,0.06309347783765565
2017-08-30,0.0822700933927206,0.0822700933927206,0.09288558931436196,0.10880883319682402
2017-08-31,-0.18793593972590894,-0.18793593972590894,-0.18539626486474803,-0.18539626486474803
2017-09-01,0.6452742051578418,0.6452742051578418,0.45025800093236074,0.45025800093236074
2017-09-04,0.2848389522620343,0.2848389522620343,0.3353947836159019,0.3353947836159019
2017-09-06,0.15486580923788204,0.13192272638782546,0.020075197493799525,0.0028678853562570748
2017-09-07,-0.02881268432459244,-0.02881268432459244,-0.004116097760656062,-0.01646439104262425
2017-09-08,-0.13479061174408252,-0.1290548410315684,-0.031546738918827824,0.011471541425028299
2017-09-11,-0.24634846153261036,-0.22095171292100105,-0.04317447263973584,-0.033015773195092114
2017-09-12,-0.1389685126640929,-0.1389685126640929,-0.1389685126640929,-0.16378431849696665
2017-09-13,-0.023428312090816677,-0.023428312090816677,-0.03822514077975352,-0.03822514077975352
2017-09-14,0.16044310762817202,0.16561869174520985,0.17467596395002602,0.15785531556965313
2017-09-15,-0.09833609822371835,-0.09833609822371835,-0.040110776907043004,-0.05175584117037807
2017-09-18,,,,
2017-09-19,0.7496938158712018,0.7496938158712018,0.8282214823454357,0.8429454198093546
2017-09-20,0.4020160544925545,0.41442395740899135,0.451647666158302,0.4541292467415894
2017-09-21,-0.004904967200287438,0.0,0.1361128398079764,0.07970571700467087
2017-09-22,0.18413940624139416,0.14029669046963367,0.15908642580038815,0.17912881015319299
2017-09-25,0.12952341791920752,0.12952341791920752,0.19555496430939176,0.22095171292100105
2017-09-26,0.5387364180232993,0.5573135358861718,0.5891600236510958,0.6024293935531476
2017-09-27,0.37711053636933767,0.37711053636933767,0.5899955165778347,0.5869543025748561
2017-09-28,0.43682407611968027,0.47237952417593326,0.5460300951496003,0.5612681443165659
2017-09-29,0.5971216455923269,0.5891600236510958,0.6501991252005337,0.6634684951025854
2017-10-02,-0.006263245110251503,0.012526490220503006,0.15407582971218697,0.17662351210909238
2017-10-03,0.6929848102652091,0.7114808461263802,0.7324430201023739,0.7053155008393232
2017-10-04,0.06989578260409599,0.05518088100323368,0.031882286801868345,0.05395463920316182
2017-10-05,0.2354890773252202,0.26007310188114985,0.31312283908078736,0.2794815423200416
2017-10-06,0.21230991843282732,0.21230991843282732,0.22027154037405838,0.24415640619775145
2017-10-09,,,,
2017-10-10,-0.009926322333149495,-0.009926322333149495,0.03226054758273586,0.03226054758273586
2017-10-11,0.6675451769043035,0.6675451769043035,0.48887137490761257,0.5037608584073369
2017-10-12,-0.2034313725490196,-0.21078431372549022,-0.3308823529411765,-0.31127450980392163
2017-10-13,0.411764705882353,0.411764705882353,0.5784313725490197,0.5588235294117647
2017-10-16,0.5265204875146695,0.5265204875146695,0.4500702059551625,0.4500702059551625
2017-10-17,0.20854895320657385,0.20854895320657385,0.12759903058033795,0.08643805297377732
2017-10-18,0.21866842894484737,0.16044310762817202,0.2587792058518904,0.2419585574715175
2017-10-19,0.34935192790005204,0.3661725762804249,0.37264205642672216,0.3532336159878304
2017-10-20,0.08211277808042029,0.08211277808042029,0.12468977412211972,0.12164856011914119
2017-10-23,0.41931208890483396,0.41931208890483396,0.4883128123955029,0.4883128123955029
2017-10-24,0.38595061496976946,0.3933490293142379,0.15906590840607113,0.15906590840607113
2017-10-25,0.4647604995924505,0.4520621252866459,0.5206333465379911,0.4977762727875426
2017-10-26,-0.20961115674003117,-0.20961115674003117,-0.06598869749223205,-0.08280934587260493
2017-10-27,0.3945844419458447,0.4071109321663477,0.2868566260495188,0.29437252018182064
2017-10-30,0.07244999831448973,0.016465908707838577,0.520322715167699,0.5400818056171053
2017-10-31,0.17780889208793862,0.17780889208793862,0.22369505778805182,0.24377025528185137
2017-11-01,0.1929079493957463,0.16284437286653908,0.19416059841779656,0.17286556504294145
2017-11-02,0.03883211968355931,0.06388510012456533,0.11148576296247674,0.15783377677833788
2017-11-03,,,,
2017-11-06,0.2580843806618869,0.24319489716216264,0.24319489716216264,0.24319489716216264
2017-11-07,0.23823173599558786,0.23823173599558786,0.5608372118229464,0.5360214059900728
2017-11-08,0.3770473556371405,0.4246480184750519,0.4484483498940076,0.45721689304835966
2017-11-09,0.590686274509804,0.590686274509804,0.6740196078431374,0.6176470588235294
2017-11-10,-0.06596136319391273,-0.06596136319391273,-0.048754051056370276,-0.13479061174408252
2017-11-13,0.01233069057411404,-0.002466138114822808,0.0949463174206781,0.053021969468690366
2017-11-14,0.06388510012456533,0.027558278485106613,0.12651755122708036,0.14405463753578457
2017-11-15,0.4661001037015107,0.4636339655866879,0.44390486066810547,0.44390486066810547
2017-11-16,-0.05626245905510279,-0.05626245905510279,0.019767891019360443,0.039535782038720886
2017-11-17,0.6900072349066888,0.6873533609262785,0.2998877597863686,0.3635807353162168
2017-11-20,0.4590924079081641,0.4590924079081641,0.3945713127426924,0.38960815157611767
2017-11-21,0.05042360562779649,-0.03980810970615513,-0.05838522756902751,-0.042461983686565466
2017-11-22,0.3406159683335953,0.36342507335593427,0.24481772723977163,0.15662252115339426
2017-11-23,,,,
2017-11-27,0.3131571296884203,0.3131571296884203,0.33438812153170305,0.34765749143375474
2017-11-28,0.1769922037082107,0.1564117149049304,0.07408975969180913,-0.031556749498363144
2017-11-29,0.23050147459673953,0.24559383305247842,0.25931415892133197,0.2771505825508415
2017-11-30,0.3439813822658193,0.2506150070793826,0.4324337377056014,0.4422617771989105
2017-12-01,0.29848075475333896,0.4090291824397608,0.3298028092644918,0.3850770231077027
2017-12-04,0.4139670023692319,0.4165066772303928,0.20571366375403546,0.21841203805984014
2017-12-05,0.12162622675038848,0.12162622675038848,-0.09316051410668054,-0.1022177863114967
2017-12-06,0.2975960867296739,0.2975960867296739,0.20831726071077172,0.20831726071077172
2017-12-07,0.15633957674710455,0.12159744858108132,0.08685532041505808,0.0843737398317707
2017-12-08,-0.06257045308978658,-0.06257045308978658,-0.10867499747173459,-0.16136590533681802
2017-12-11,0.09177233140022639,0.09177233140022639,0.24090236992559427,0.23803448456933723
2017-12-12,0.26158651069957595,0.28952293417234626,0.24380878667144945,0.25142781125493224
2017-12-13,0.1380014469813378,0.1380014469813378,0.06634684951025854,0.06634684951025854
2017-12-14,0.18539626486474803,0.17777724028126524,0.14730114194733404,0.2311104123656448
2017-12-15,0.2724491088444221,0.2724491088444221,-0.0028678853562570748,0.03728250963134197
2017-12-18,-0.1645401867854412,-0.12473207707928606,-0.11942432911846539,-0.10350108523600332
2017-12-19,0.015526752351113423,-0.010351168234075616,-0.04140467293630246,0.010351168234075616
2017-12-20,0.2150914017192806,0.20935563100676646,0.39863606451973344,0.3814287523821909
2017-12-21,0.14293705813999089,0.12316916712063043,0.12164856011914119,0.14749887914445867
2017-12-22,0.05762536864918488,0.060369433822955586,0.28949887583280975,0.2689183870295294
2017-12-25,-0.05838522756902751,-0.05838522756902751,0.06103910154943786,0.1539246908637998
2017-12-27,0.5688871689000488,0.5815855432058533,0.4774588738982552,0.5104746470933472
2017-12-28,0.05822532131667533,0.05822532131667533,0.08539713793112381,0.05175584117037807
2017-12-29,0.10615495921641366,0.15127081688338948,0.19373280056995495,0.19373280056995495
2018-01-01,,,,
2018-01-03,,,,
2018-01-04,0.40946079624241666,0.40946079624241666,0.4863897943243253,0.48887137490761257
2018-01-05,-0.3006357652920721,-0.2830986789833679,-0.20292914157214867,-0.1904026513516457
2018-01-08,,,,
2018-01-09,0.35193971995857093,0.35193971995857093,0.3027716708467117,0.3221801112856035
